seq,stddev,N_IN_Conn_P_Src,N_IN_Conn_P_Dst,duration,pkts,bytes,srate,drate,proto,state,label
15709,0.08819110372316624,93,72,43.29886932661508,8130,29405,53973.212539317174,64.96394060100702,tcp,CON,ddos
91907,0.17571645268117952,38,69,52.19071069714321,1610,121765,121541.6175601033,36.5897307978584,tcp,INT,ddos
49812,0.3715182467845688,53,70,50.58015452416876,640,271705,3799.3956552962436,36.372454705106364,tcp,INT,normal
2812,0.9364121741644853,36,89,34.236711795410024,828,234048,1607.497623217191,61.23239552853376,tcp,CON,normal
56251,0.8517579519077464,64,85,95.30180160547086,6900,475876,80991.61639359297,22.151187646208992,tcp,FIN,ddos
72083,2.411847612139832,90,70,74.12778220130676,126,419560,2696.6677488919318,14.542825829487715,udp,CON,normal
34755,2.01758268685829,14,78,7.687122771230297,6860,152338,14577.613122605004,65.72625107282069,udp,INT,ddos
95743,0.833520833419105,61,98,100.65692139644123,5470,429944,110969.32286790296,0.5237036630238001,tcp,INT,ddos
11412,0.6090323614052839,22,30,22.45140065015372,239,125104,4109.425230021584,90.73649817524286,tcp,CON,normal
2912,0.570724429708481,51,12,117.49816025393282,205,179002,3888.5740133989952,18.297092079398457,udp,INT,dos
67271,2.230797813463473,24,57,45.20020001716888,186,168264,2795.8110225463056,44.785606015593935,tcp,CON,normal
83764,0.08021573627188654,88,19,73.9743412083917,2305,47159,1104.2651176630625,21.14785351435359,tcp,CON,dos
8681,0.019356834433309225,27,96,9.33975644390475,695,345911,4419.491756995039,21.821966872976606,tcp,CON,theft
84897,2.3811066037492425,59,90,41.360248299328106,389,458692,1764.8929215305404,83.50013670135053,tcp,CON,normal
83880,0.9726805975475791,11,51,96.28267252933641,261,181001,100.68857796392814,58.503351318227146,tcp,URP,normal
71296,0.21041307525016398,96,98,57.26554182589906,406,123660,4908.87271131301,31.145034396266414,udp,FIN,normal
88615,0.4029292540714763,22,75,108.5525134217992,5460,224478,107644.98503498112,25.109872994373404,udp,CON,ddos
11112,4.043529370836423,77,55,69.01703778765581,2245,3917,3113.439509154062,21.286243988458054,tcp,CON,dos
37505,2.9438534538862617,168,18,111.42873487529434,699,483258,62.13445642353028,55.44483530199581,tcp,CON,reconnaissance
1803,1.8557001366524748,98,58,117.91320623159972,2005,297159,1138.657514268303,73.07894127169578,tcp,CON,dos
8156,0.9873224083198585,84,13,54.46789324763359,1535,315108,2260.304234890325,25.352738235340045,tcp,INT,dos
73657,1.101965435552403,59,69,67.81922355276438,4725,340171,3140.4618077397777,33.23005948224257,tcp,CON,dos
39385,5.548063526597533,21,99,100.19064226950913,137,207129,3540.8017682615914,72.03655960367759,tcp,CON,normal
47255,5.061998691332511,22,38,26.584739131292025,202,262984,3941.38466173782,73.72780166620805,tcp,INT,normal
21919,0.3636215301471181,18,95,103.39568722415937,8930,160695,69458.72655856272,20.73231517816684,tcp,CON,ddos
85982,2.499842516853698,68,56,71.03082492513198,655,409549,3280.951520914118,38.220233004732215,udp,CON,normal
60714,0.3295542152514404,54,86,87.06029074600767,3105,129671,4056.232366806997,86.99577250643355,tcp,CON,dos
30307,0.3603153136390913,79,96,9.583402865590761,157,17073,3599.234567522989,74.01922466597429,tcp,INT,normal
16647,1.6909484203595486,52,72,91.94275582672498,255,366237,4774.066179800312,16.24953240280914,tcp,CON,normal
46844,0.778793579705759,83,40,37.295117761934435,181,365038,4373.242037400402,38.59629280277347,udp,FIN,normal
96602,4.022355034297356,96,60,96.62806798970419,409,5724,846.8894528493398,97.32937819155784,tcp,CON,reconnaissance
90736,0.1398346015865982,264,50,61.09879544378652,853,237057,4737.100891672731,52.537760418680755,tcp,CON,reconnaissance
16372,1.074702446609579,162,45,32.95444556354116,977,380813,1020.9595452238032,71.93461586861648,udp,CON,reconnaissance
77372,3.7611247062787188,96,49,114.33121088290147,731,285822,4956.3198021286125,9.203501804102565,tcp,URP,reconnaissance
2050,3.5168876284211503,43,69,91.80772266298219,140,409457,3506.677577045832,83.25099620668568,tcp,CON,dos
31617,0.2553450167478202,25,24,118.28234317876375,663,240705,3137.695010551325,60.47849220220365,udp,CON,normal
20933,0.6850690002776998,72,87,43.737023339566036,8710,98143,40542.036226148535,17.56004321217365,tcp,URP,ddos
29856,1.44791188488542,60,97,77.9067068053631,6120,429356,16640.607845737457,38.02117710436382,tcp,CON,ddos
61435,0.26044990682754077,41,39,73.39102975496934,2575,76914,630.9524649452065,8.302759527571768,tcp,CON,dos
72695,5.164068739142331,141,39,82.50712137151528,545,215482,4332.889305431693,77.70105281537847,icmp,CON,reconnaissance
43017,3.693238933030755,65,36,4.598949608393657,1990,317933,54056.6496703392,74.48789999772781,icmp,CON,ddos
7401,0.2739927442822745,78,49,35.00702714596101,690,44162,69982.58247824768,49.02310202011464,udp,INT,ddos
42643,0.19372088766244128,26,87,109.12059951732309,602,403097,4659.187354576073,45.201639530851054,tcp,CON,normal
15152,0.1339166140267399,95,54,50.85898276461234,17,312829,1276.8479885792647,46.342461939088444,udp,CON,normal
51408,3.602674687671354,48,84,115.27728084610659,849,90651,3819.7110333872147,3.7466778675343093,tcp,INT,normal
66691,0.3228073622054588,50,56,25.621167214224446,879,357578,2352.3767627149264,36.824496708503176,tcp,CON,normal
4500,0.8075134598320363,57,99,119.69087939375724,835,279148,1063.8520201297754,12.85039813724943,tcp,CON,normal
6296,0.8936261285979332,91,65,83.71001149423492,4175,64993,4264.87310573398,18.479236220345108,tcp,URP,dos
59041,1.3707320906018499,37,63,93.16743449455447,5460,395971,84994.44680828515,96.21167086852822,tcp,CON,ddos
12184,0.1116575953912648,86,94,47.62394380313209,7760,193987,11867.473017904827,26.1785209534512,udp,INT,ddos
29300,0.3857460178054257,59,18,108.84106754315323,8130,401186,67720.79501813454,48.362497447471256,tcp,FIN,ddos
12875,4.021171809915423,10,74,65.45600265213369,300,469663,4258.83408458108,88.7792479194958,tcp,CON,dos
32712,3.585651532125056,59,79,81.71292468857598,920,277007,334.7673476268871,41.349138393507324,udp,INT,dos
5540,2.2800173815833196,28,10,11.377897752082983,838,335200,2081.432358648006,52.86181396191686,tcp,CON,normal
53352,0.02938788004064296,68,95,75.80205242644632,869,207619,4026.091831136779,16.878772766418027,udp,CON,normal
61268,0.594030009883094,77,22,105.48959951247053,365,228233,4291.800564823031,28.507939250514436,udp,INT,normal
48355,1.4831257565449798,76,47,21.394809102690353,9180,362511,96920.90863488622,50.61141598844887,tcp,FIN,ddos
2558,0.48276902942551636,50,54,88.5273744302469,929,143540,1528.6173041752775,36.490148602606276,tcp,CON,normal
38361,3.605045765707586,19,49,3.049065678599551,2170,453406,2534.6971101891713,3.825570065207573,udp,INT,dos
82019,1.5072299614911415,37,24,111.14443578448571,1990,495572,92660.39388818086,40.08290333804347,udp,CON,ddos
2201,0.11193454667190902,129,59,117.95007100662632,753,360461,763.0235059519844,81.51057640019202,icmp,CON,reconnaissance
68498,3.5954357851924046,48,11,42.50225383570453,2320,34289,74375.73291276886,11.605944298643555,udp,INT,ddos
46976,4.746817918929917,92,62,12.849754891990465,723,242474,3601.8965886723377,1.8731394378097455,tcp,CON,theft
21358,0.12134729013226771,65,35,79.02950560320924,1840,291664,4249.974347618364,11.870275675510268,tcp,CON,dos
77506,1.1400855181055845,183,75,3.58111186318334,430,29856,558.4474521115827,68.68701946482668,tcp,CON,reconnaissance
2870,0.5422389718635631,12,84,57.898871269381104,564,476090,1648.440505493287,79.46446387784879,tcp,URP,theft
61136,0.7484421152671915,32,42,32.61422923737124,1190,304170,67707.88951331019,4.872655559560557,tcp,CON,ddos
50109,0.29703852780005463,26,91,56.80121313529127,1650,372982,3505.3143938827106,88.75509035359737,udp,CON,dos
94180,1.2943812560899637,240,94,2.194043493088099,215,333018,3650.20847399505,62.73253615815433,tcp,CON,reconnaissance
90273,4.754391288265623,35,68,6.194410356301706,3220,459329,31659.26359858503,51.813134845764544,tcp,CON,ddos
38468,1.0489670108415643,27,35,1.9180834853770365,149,6885,69.48167242473458,25.35918880136969,udp,CON,normal
23329,0.12983199150498853,55,30,74.29620527378364,2040,40882,3469.115508331137,37.170031473565004,tcp,INT,dos
91413,1.451381303128406,237,58,67.21159002810735,688,333039,4545.640524070125,94.69732726795478,tcp,URP,reconnaissance
86832,0.623780057150123,40,89,27.979726666393997,1885,376298,3987.605473812685,91.15464336462202,tcp,FIN,dos
3988,2.9061338963716983,18,80,77.59752882535365,3905,367887,3112.3682687027895,62.546455350178135,tcp,INT,dos
58872,0.8555400915400465,44,95,106.10498662014011,320,178135,4887.854445713947,57.89112176678487,udp,INT,normal
22400,0.32134932104779224,90,80,33.27937480103261,25,361508,2165.640578793967,21.054466415704688,tcp,CON,dos
46215,0.31813039502410523,69,75,99.83942495167062,402,413407,2625.296249965382,95.32785378516516,tcp,CON,normal
99523,2.1964758397609883,255,46,79.50143381112578,628,467643,61.53259111551536,75.53917131090458,tcp,INT,reconnaissance
86417,0.46302682947308066,216,23,4.0594193603148065,203,243555,4729.762219032276,38.22596979353637,tcp,CON,reconnaissance
70272,2.1865785286729538,61,81,45.01861234963631,37,328469,2916.7749399966897,81.58315170467118,tcp,CON,theft
44065,0.34579485272833604,57,16,60.93135814586619,540,225992,48851.520988242715,21.18746622668619,tcp,URP,ddos
70092,0.5822182724458109,70,47,87.80417109537662,2880,418284,5572.930575085898,21.32286538313385,tcp,CON,ddos
40819,0.9395987631828321,33,54,34.45637985985177,2840,219839,45303.97699313974,79.09612345570305,tcp,CON,ddos
45526,4.302218830720722,83,31,117.92762985284702,5980,413597,452.2537142025189,55.93079808671537,tcp,FIN,ddos
19831,4.026458575752085,67,53,82.1450843208698,450,396086,40543.5814119223,55.58352885270039,tcp,INT,ddos
17430,0.347655751415036,73,90,44.73826844604609,284,428981,4757.2794748502165,57.367082737050765,udp,CON,theft
6894,0.6652623288692178,117,89,11.643907664214364,833,430240,771.4213944155591,12.5806817016346,tcp,INT,reconnaissance
79910,0.24271886580631852,38,44,21.76494986473692,2910,39291,2727.1010043362526,34.95590743968876,udp,CON,dos
47334,1.0699791569406751,19,69,58.513443598858736,4855,410781,933.1679387926002,57.307966984196334,udp,CON,dos
3437,0.9258982789912307,48,12,59.36394789964904,210,275339,3916.9173136278246,24.75884265733995,tcp,URP,dos
74291,3.4653236356620103,64,76,92.1264840597976,2085,211701,2812.0327964125363,50.40049595255211,tcp,INT,dos
76214,3.9890052982061492,37,81,87.14146889204473,1360,190354,1011.2598681595625,55.703523825401035,tcp,FIN,dos
5896,0.7257094119167096,27,64,24.15356334909956,705,29898,4331.219867064442,94.28138783877641,tcp,FIN,dos
19739,1.01513715632242,50,18,71.39519951037124,917,413076,3920.14051178915,24.577580905835738,tcp,CON,theft
30747,3.398457885454854,90,78,2.4755954673458564,2855,55192,4756.511516994822,43.93572915573264,tcp,FIN,dos
49378,2.4653284281539793,84,37,47.82628937872062,752,145823,3.240901643883205,98.15112105441615,udp,INT,normal
48405,0.005494517983582281,74,24,91.69286476335212,470,109498,57140.97560726691,18.678987621794462,tcp,CON,ddos
54046,0.5786251185543276,90,40,47.94163168586669,835,9866,4999.206518359559,78.00194859331496,icmp,INT,dos
97889,0.8216863525238766,55,68,100.2717131799311,622,293792,4055.958466067353,17.715495563695725,tcp,CON,normal
39791,0.39149455387662957,69,91,117.13865865974367,1260,138654,103911.18826684878,85.00465727772361,tcp,CON,ddos
5601,0.33391232175368635,54,63,72.86590511132118,472,324073,3105.700200385316,48.797393735089386,tcp,CON,reconnaissance
94661,0.05777527167621935,54,77,17.401344156934453,811,50274,3564.5269704509797,97.2161484709953,udp,CON,normal
93180,1.546583517458815,69,94,45.561885271441376,9230,302442,100666.26903230403,17.007496744056393,tcp,CON,ddos
40765,0.45675471609453255,111,56,1.1389931248499514,621,97888,461.49400989474145,68.7926345745121,udp,CON,reconnaissance
74544,0.08065059866507729,12,51,72.32750813496648,677,256484,3462.933659995287,69.5279250423816,tcp,INT,normal
45715,0.39395610818036525,180,32,98.5883985483548,370,382359,4077.0589593536906,71.88754375364809,udp,INT,reconnaissance
56836,2.4285806415826903,17,95,75.59317953068623,7710,389608,5110.621296167296,10.096876376229147,tcp,CON,ddos
73745,2.8606462087918083,79,74,94.3305614157848,5880,406873,37133.40493291294,28.856098822464602,tcp,URP,ddos
56492,0.9897608197795869,68,98,95.98867136917913,35,463362,1620.1256782526232,33.801682724655194,udp,INT,dos
18590,0.8069629716751594,70,63,102.12165813351943,3490,365951,4272.926518165734,32.428760803267956,tcp,FIN,dos
43485,5.7151268188670175,67,20,32.00038729592351,276,434754,3901.778912845376,67.50207190002862,tcp,CON,theft
82990,0.33577443751600833,79,72,104.5523514699278,591,445852,3282.141712430441,5.482967061386235,udp,URP,normal
36213,0.3637940267019886,21,31,78.49162572162045,325,137066,4023.6354318962585,73.00786179852055,udp,URP,dos
43526,0.5176853997416062,18,63,34.767777065781836,3135,234858,2267.203160318479,52.658437455062554,tcp,CON,dos
47203,0.2844857681046362,58,98,118.47537850483633,2020,327949,109360.3865862881,17.299716916722762,udp,URP,ddos
32636,0.7155196430725984,92,94,114.02193706540655,142,389770,1171.155793931056,22.611868990374397,tcp,INT,theft
63209,3.6258870355191073,26,45,68.93334354378472,9750,91038,88072.84874527779,9.758031553423951,tcp,CON,ddos
33829,1.4331237528487375,63,67,101.18516219956922,490,364448,1208.831748750296,45.905885238686295,tcp,FIN,dos
18712,0.7964061472415443,53,29,31.380077151895883,4085,342519,199.40588085676993,59.49214032596419,tcp,CON,dos
3421,4.086516221943942,41,25,49.92502355631019,217,384192,1420.8277839749264,58.09720492564255,tcp,CON,normal
96753,0.07451700342102979,44,65,22.0774273174993,9910,426219,61614.62129425735,96.23678724058647,tcp,CON,ddos
302,0.354107980385301,87,59,62.412797012867124,586,203922,4217.195731754355,29.59660320045171,icmp,CON,normal
45237,1.2516811613151997,58,99,59.52067560716976,2930,201524,63608.28902532129,76.20798456028798,tcp,INT,ddos
66236,1.4339225411452245,189,75,25.538374302162005,508,85509,895.8350978052033,72.30775430131222,tcp,FIN,reconnaissance
54241,0.060541755078326376,25,83,80.73653044423799,670,401684,4963.830578401514,6.132698061222253,tcp,CON,dos
65727,0.7738546332217143,94,22,14.135717672753978,2620,382417,33760.95831490807,93.0005076721791,tcp,CON,ddos
10493,1.571111696987219,21,24,7.403912436914273,1420,183194,4926.4750960194215,93.13039188457502,tcp,INT,dos
6103,1.7963428293864567,97,82,46.189211334517665,1020,177618,117041.99435182422,39.63351821379059,tcp,CON,ddos
50337,1.5247464193424443,17,36,49.1795635093868,3770,180887,67806.3324763088,41.76778350057363,tcp,INT,ddos
85315,0.5797366427055592,30,17,38.36955304257181,2060,46568,11497.655422507527,81.95969296010675,udp,INT,ddos
26642,0.14727967238869633,57,79,30.954338562752472,3265,255754,3477.1045157912295,49.50306554718692,tcp,URP,dos
34585,0.8355987346422185,17,59,40.65382262479863,65,175395,4228.603735977917,79.92006985157846,udp,INT,dos
32746,0.20674711503861817,37,97,19.60590549867841,7610,230255,55664.02420718944,3.6125169104864185,tcp,INT,ddos
23094,4.4239504321459275,89,76,48.414892843476146,123,407298,1195.2783926835205,25.027061238059012,tcp,FIN,normal
66106,0.9670237926818066,19,35,108.55250021871973,100,318953,100353.5135286703,9.106498518836315,tcp,FIN,ddos
51886,0.5724599341164298,61,45,26.93200131817938,5920,377953,68135.8655149269,45.41980522318095,tcp,CON,ddos
36632,2.1806016868001494,24,30,82.1344480709377,1670,141795,24705.756526922694,85.41594445708955,tcp,CON,ddos
72992,1.0335791389782751,13,86,17.014999463230325,6110,11722,118692.45627433222,56.978774346604055,udp,FIN,ddos
4015,0.5566694891543837,297,61,42.46944097460368,719,80812,4740.4963236032245,52.033353859854195,udp,URP,reconnaissance
11094,2.5067126217648323,88,20,38.54165249065021,1510,199680,45882.79155638948,36.61068938956099,tcp,CON,ddos
18071,3.027826197163371,71,17,112.44359029960492,185,248775,320.10914539778645,6.360987672651108,tcp,CON,dos
35778,1.6767301226348876,13,66,51.35841871416127,4445,491144,3153.9795938950906,76.6409670488431,udp,CON,dos
56959,0.07215456572812345,50,55,82.85622278782229,3880,453246,1586.2019502438645,57.07660659827481,tcp,INT,dos
82075,1.2531824779159173,246,87,72.29593461375055,474,327924,331.8696694741459,93.09655071235285,tcp,FIN,reconnaissance
10730,2.161410400676604,64,11,16.924468004096084,444,249268,4459.042891701384,43.19652243229457,udp,CON,normal
99714,0.22014730444198044,37,73,112.74491458322316,1710,104782,4990.581761369945,40.149963651294264,icmp,INT,dos
45018,0.38945993335374696,56,61,41.50496915339973,25,156309,1752.0925280000379,97.43469904059027,tcp,FIN,dos
66321,3.2119129309065775,18,74,5.371957935682184,8900,148825,93093.92105736597,14.115749494526419,icmp,INT,ddos
27752,0.03049038150636683,11,20,36.05394437759567,2260,230807,8223.684608038486,25.23615327480382,tcp,CON,ddos
78070,2.0958942704008483,76,15,40.276711472153245,5390,469770,46214.75568135493,48.8164215448496,tcp,INT,ddos
54749,0.9630347344127608,57,88,11.130346540119884,1240,356941,13596.19887678997,52.3544301523083,tcp,CON,ddos
5802,0.8879780294710617,78,85,74.39766878818676,4030,17456,6921.10377059666,54.87166199653918,udp,INT,ddos
19191,0.010682748972361062,249,73,41.612357900779905,939,195375,2943.996323443428,21.210992979555023,tcp,CON,reconnaissance
49690,2.5671912641015093,37,64,75.49652362511017,8110,288634,100254.36836293519,92.68480484566096,tcp,CON,ddos
50994,0.6690203209390913,88,53,0.8098608901244703,35,393282,2264.9059586834883,70.35020970577321,tcp,CON,normal
29593,1.1672918880730867,23,95,117.84582583049131,237,266249,2620.9431342937646,25.843984955961975,udp,CON,normal
