flow_duration,total_fwd_packets,total_bwd_packets,fwd_pkt_len_max,fwd_pkt_len_min,bwd_pkt_len_max,bwd_pkt_len_min,flow_bytes_s,flow_pkts_s,flow_iat_mean,flow_iat_std,active_mean,idle_mean,label
110178,488,267,394,14,858,42,223349.78000933403,5570.2458843506865,33502.68681726053,793.9241897387438,5574.046634463048,775842.6620369614,dos
1915731,3720,475,408,13,1178,21,36775.709037120905,30601.346703855128,6302.144902044768,19548.93168170684,29781.636401045576,205482.4707580717,ddos
6314227,424,252,1692,34,1675,13,966516.1797418197,5725.9303439765245,4946.184172102296,4758.983772639489,88311.87625258951,645727.5504070434,portscan
9792812,245,395,693,23,1686,21,871449.519646026,6463.50426828035,7949.0632908368125,17590.42606645092,50498.74831423921,272530.04540526326,normal
2008287,477,288,1909,29,1296,33,952107.6658014029,341.5077536929014,1962.6897450166314,15686.724853792964,95792.64907507249,69656.67313667256,normal
1659166,382,211,823,29,555,35,715034.9857665893,674.7396948885482,10626.136451668932,14117.698529773104,29859.060855931286,982383.0123493258,normal
2148915,1240,487,1522,26,1606,63,27424.065796798237,12785.03290401199,23212.647173045618,13158.319197003875,44636.71171354213,702714.2142972907,ddos
7355840,257,176,423,48,636,30,931502.0403256345,8522.789220932647,37198.024865584055,9972.367459144085,2591.1262738658957,704910.4856912033,dos
4506359,244,20,612,39,1687,20,420952.7716808168,9266.679066722212,13285.235909682846,11276.578786875672,87369.47105952192,439983.5878238516,normal
7474015,162,315,1511,13,1478,58,368200.86905474524,4377.282953070442,34256.376640013186,17813.167452157377,15996.793024271426,197391.5282017651,dos
7658526,544,51,751,44,1884,57,284132.3629396526,131219.63182289593,43136.054041649935,15550.49901780008,98652.04401769921,884995.5652875139,ddos
6404103,344,437,1640,46,1339,4,286797.82728372415,4762.1541573426775,13496.19253310206,4616.549478159593,30448.65134147924,630786.7605871884,normal
4135414,277,422,524,10,1844,18,800628.5520189139,4011.3228306362525,26116.079466887404,2084.6157562339963,94525.65745285439,248846.093346644,normal
910781,161,232,102,58,1755,41,256379.47836913035,5312.49646421938,20477.663148434043,5874.701351985485,67031.73315494198,163913.7691211403,dos
1607718,3128,432,338,46,214,52,222162.05743851713,118528.15746717052,1383.0466127770012,2650.5324005879506,57490.493155215714,741959.2579787839,ddos
3896930,449,122,1110,43,1353,20,698019.6278388539,2237.736001064434,19599.745735127923,19089.256499100487,12023.831264609174,177110.90695960118,normal
4336887,489,361,433,25,143,1,287463.0660406793,3017.3880103547326,18866.24687364854,7654.6658313688295,10413.414544562793,217576.0242392697,normal
2755523,259,447,472,55,618,52,13130.937653075825,8488.759720010328,31098.619219657536,3464.5710095225677,26589.112815607787,101664.69469802131,dos
71395,492,99,765,53,1007,2,931766.3870766561,9159.77281048075,8664.58059700279,12447.35915821621,35751.58417409688,751928.0294071067,portscan
9132682,307,213,217,20,353,46,313563.88698349823,1230.1862948889766,33596.71052782196,7964.611860424468,61695.75945523548,631378.7077114244,normal
7613387,2680,409,278,8,280,50,764377.4518680987,105740.69245800335,17775.611811227005,4359.251661207039,16783.19385720932,424156.81812752836,ddos
3445476,95,326,1732,53,1345,52,468987.32732148265,96.30091865171666,22449.03813174943,1153.4275903979462,69254.2667810889,176109.0355709355,normal
5251135,438,134,317,46,1329,56,134079.81855645924,2461.9475285325543,44359.07009585163,1849.3565357184561,5609.169661000035,554824.2871661456,bot
3612700,3712,455,1323,0,836,29,661928.2384736044,10295.572762290529,31953.718964372743,11266.35293568935,86511.71817496778,646160.2274911137,ddos
825916,458,317,319,43,1869,33,231559.8269633442,5153.962918034829,19498.165621744254,15006.922620291009,87709.14359390813,247340.00617818165,dos
8763413,246,217,148,5,1502,24,287917.87493503164,3433.9028622929904,30012.224356645904,18515.69651722548,89615.07534030413,318945.1206094601,normal
2026893,221,87,517,0,1959,34,32406.36406262787,1375.9612792519154,32220.17399511383,11708.680516551432,42458.79680921013,213847.43041823406,normal
554694,123,279,1926,21,389,28,16403.350113706972,3.308238776301175,24118.94661669167,13054.279545703754,13021.871679690832,356675.3998627212,normal
8536426,187,39,457,50,1087,11,513619.45721435687,3883.9333000648226,43270.38649304254,4839.721318980306,50960.94004204619,244901.01452266556,dos
3504573,262,239,1735,53,1819,22,57794.908882469295,2944.7875574122154,40638.008754240116,5487.263158504771,75841.87631506904,486360.93778231624,bot
7299795,3304,331,1335,12,264,27,209417.57200425793,7004.761410002508,26225.29751540917,8351.286156981012,26899.816799372922,937676.2173642829,ddos
2204764,273,430,226,37,5,45,923807.1517671007,8517.703831567169,47918.107905514684,17374.69956623107,66702.00439423503,281946.8162366073,normal
4341847,373,135,313,48,912,16,82855.45860148547,4107.837809566773,47661.24296934744,8706.992489010083,1878.0679256907629,414099.71803100966,normal
9907871,60,181,1983,44,167,15,290789.4986216991,7747.866671205386,48303.49865728663,4792.690221443725,81266.34842204879,372381.73501371697,dos
687076,406,264,1893,40,354,48,726528.1621381693,4220.478449084607,11033.132905002813,18389.952075259298,21767.652518303294,198288.6729902492,normal
2472289,408,258,1730,39,1995,55,884325.0874634897,675.2463855901202,1035.5355287511184,8228.712541347746,91239.26430424434,973272.5580699919,portscan
8506504,125,181,48,30,172,8,46211.14951762606,3942.69156386834,30958.599605063326,1590.2058083481863,54244.39883174771,518422.7802322894,dos
1241182,337,20,198,14,849,2,185439.51940933955,8861.335493312876,36381.14231996424,10909.501678689501,37546.247561504286,602121.7065823487,normal
5184602,341,350,60,49,118,21,387883.44013809087,77.82324965772608,3071.357096681647,12528.71260703807,73726.40438731218,181027.50356599528,portscan
6561100,51,431,1513,1,1962,30,360994.23520309094,8953.044728395567,26888.54784107505,19107.681441220357,31303.42235443059,806931.1262281109,normal
6671558,178,430,1235,52,1249,13,288525.7348054391,6567.312271010175,6479.32522524718,16131.973431664233,71508.71388174655,874498.997572115,portscan
4892406,139,471,363,30,173,2,242307.59032121085,9956.336662659814,23173.551102335063,2022.2625769005376,31255.40165452203,509281.977537217,normal
3674615,440,195,1792,25,958,37,268658.8347720447,9161.18493303323,27071.65463424435,10238.50042677118,84729.41342887195,318074.0810889362,normal
1579259,2616,211,835,1,128,22,133425.5772121783,130343.05363323014,3768.9622576186994,8682.276751171172,98110.28812765892,256287.104546003,ddos
9296025,1360,446,756,10,186,20,163326.62253714114,5627.91385688115,49705.09719787523,7868.872886111324,65778.55931038158,88985.9347384867,ddos
4515588,312,15,645,32,1086,50,606766.8998189265,42038.26701271569,18940.004658616774,2796.2636292015363,53804.30103945839,419977.5424526514,ddos
6041595,69,201,297,17,1998,23,292191.12176064774,3747.499994513508,10269.572607361748,7506.752930867719,45989.34604692127,584009.6112122305,normal
9056942,236,362,1398,20,892,31,399685.27037618816,6998.255901263971,24005.96363677379,9401.794570579246,92918.85193373635,469890.2433761428,normal
8767188,48,217,548,58,1297,44,411966.3907063156,6486.443052674886,15879.986197012082,4377.464083418394,43774.7555872659,523508.7861296258,bot
6324267,381,92,105,30,597,4,109737.49671102151,1717.041164031962,19582.27707832591,11517.114787570667,81009.26062351304,891067.1239239019,normal
792071,57,132,1944,25,209,32,819493.7898564864,7368.383866665691,28147.743540692238,4425.632660442898,386.99232625177825,270217.73867718177,normal
501257,2216,138,336,29,1008,43,956359.6676725338,23345.465478130776,13928.914127461221,2426.3650985593267,89243.47003813187,584935.1158472557,ddos
4378827,338,156,1900,38,1216,46,263541.8572923104,4564.386293677322,33327.367545205874,19679.7038030688,38674.44254082445,152714.3890666257,normal
4124599,99,492,1945,20,749,56,294410.1857151117,5787.437277787057,21592.356874175068,13768.020089293703,27850.530830551146,628390.7121948673,normal
5946694,404,334,712,48,531,18,693153.8132182149,8706.836967146575,4216.438153147573,11895.962003765033,15087.732126117593,90661.03818940629,normal
5106899,15,69,1380,15,951,33,80588.38123541612,6313.2572239432175,44347.120583262724,6550.076191328005,7151.549120076273,143838.2928696953,normal
4327676,325,303,882,6,1205,2,907322.9357718737,9548.441767336175,23874.55130285021,4166.80121392591,88221.69342231337,159090.96043189085,normal
4962240,461,14,1188,21,559,38,120589.30723159233,9944.936527799584,46147.37851298201,2629.9209855447516,33169.94058830717,625103.1805456387,normal
2799587,1432,234,334,6,227,27,732062.4709104311,76324.10472411146,19038.30227278103,1252.4789345937616,97245.70977925973,684142.5518722077,ddos
2905041,332,211,244,1,565,10,291515.0759261739,514.8929089497797,27136.842676812135,13994.252749308513,42094.18085822358,10739.6410098064,normal
7983541,62,289,1466,36,613,59,323264.71828028327,283.28616729322744,8735.87092277659,5524.050962538751,94775.35788961388,827426.1303758593,portscan
5320485,119,59,1097,13,88,9,140844.64528771056,8556.4960569245,23116.159264992722,6362.507065073905,65829.80589984117,799838.7992934717,normal
2100121,3752,251,1937,7,1167,39,646337.828992956,74978.26821026903,31660.09582679143,3219.8067858703607,15402.2050727044,217085.08645813595,ddos
9749536,37,445,1987,28,1683,1,794994.361203098,3668.000188941459,12360.455282147432,2343.277525938061,30597.77043264518,89376.36894635636,normal
6928140,134,1,1976,43,1765,45,950241.5754720827,2844.6324622658112,11913.828955827978,9899.8963993958,94096.32670649391,582373.3164526047,normal
618567,455,235,1859,6,814,44,331549.4346315487,2817.9682282281374,5427.400109955726,14550.29494676134,42913.76235611488,868825.2275764449,portscan
5333252,26,335,87,37,249,38,621180.9101838269,728.291574300792,30663.265480748116,19818.647957603822,5612.952364801716,350921.2610322583,dos
7328241,490,18,1662,44,224,26,414992.9482813532,3029.998030928847,6558.4521082207675,6789.9470210271675,34029.139365022944,965197.4681328369,portscan
5072248,496,481,1377,21,902,52,557843.6727407863,6448.09730577649,38434.26767764809,13276.773723817465,87624.28335270425,974394.8196210758,normal
1708023,8,48,1040,43,1942,8,162931.7292271002,3852.160953330885,46129.73406274976,2321.3219628683632,99756.00426434679,14734.511140685801,dos
5134307,457,77,1120,16,970,38,581752.8910471457,9478.183336534099,12014.78903373716,11113.530368876694,2964.841894913317,655523.6048883947,normal
8517099,475,471,1582,15,672,0,849082.2692298469,6681.737459171189,30976.99995280704,10361.648729705561,47103.392034905955,351026.007554583,dos
6730986,4,27,875,32,167,32,863653.1542195244,8639.780182310882,22161.93087991337,641.1555755980869,24597.352256724247,140486.48686451858,dos
9405734,21,47,1198,38,109,37,483389.3276056237,1141.6914775057057,4470.511619785289,9659.728783208115,98157.33140204397,740732.8959855973,normal
5853684,415,95,1115,34,1796,56,235746.4654464556,4505.213645477902,22683.380005464816,9908.668495565218,38400.286192186286,715858.5865529269,normal
8170628,1192,164,1544,37,1196,32,836678.9740746628,6217.233235082186,39536.67158166893,7440.3843290454015,93362.90878100018,51006.211962655536,ddos
4301854,488,457,1490,59,1534,47,999428.5168324659,8950.145475161882,793.05577996969,11470.930574520467,61061.852922937076,139261.16517299437,portscan
2269142,25,432,1735,31,1902,2,377159.6419252905,1468.7714343614598,30314.844102655814,911.3102595181743,89182.6015260855,76548.91268217933,normal
1983609,3896,364,1602,52,296,31,924368.705165402,120813.5134635309,20509.470421522983,16888.92692152358,94911.77138956006,594067.6762743437,ddos
7740241,143,175,1797,2,1927,12,983460.1241333993,9238.118233244653,32706.747406345617,10410.250346223382,10487.26858584419,286392.0756608781,normal
116481,1960,72,1402,53,242,20,395613.2858021053,66284.08281772611,41070.271463299454,642.9881786565983,20173.74009720002,561851.5763950051,ddos
1521801,3352,471,1320,2,208,3,716284.4169503473,58405.053174315835,27086.86968445748,19675.36068878483,26534.828259611964,684940.8336696419,ddos
6105625,433,355,902,7,1266,16,581092.5031790686,6001.216971632355,15204.675457408865,7635.051758510416,53517.915973300536,349307.30200447055,dos
9588094,43,28,1356,45,1277,41,722193.6886967121,7403.326080226993,4516.632013684491,19734.555609508112,24120.152530312578,348505.83513720013,bot
3438718,3400,443,1148,30,1105,3,154152.734591951,96842.0156625052,14442.154582175359,3606.6431476178186,93377.39406779398,748445.16908154,ddos
7913797,2344,156,990,54,1457,19,366719.83965715126,174.69889055010984,18238.97567783291,599.4435356462269,18079.385394855508,353547.8695284725,ddos
2457284,1480,313,1138,8,1498,58,62798.04075313355,117890.6132338396,32067.28820679759,14267.67682432594,17101.947419624787,350025.30544963316,ddos
4103122,336,303,1262,4,1566,11,613216.1367471246,22109.484523521754,19423.71305966001,18908.5062492872,15162.865226552569,602129.5969056734,ddos
1418275,431,278,1725,27,1027,25,926696.4289027229,4496.818141978994,20141.069776716322,1551.8363901303278,43599.123342611565,70155.26951152306,normal
3806788,92,282,1921,14,1217,44,560283.2456324254,2823.638540466737,14531.668397005893,14710.526123735975,4522.959663412329,341916.6901576701,normal
7265895,317,478,1987,48,1079,35,70331.62053028874,9279.082145397539,18150.519504722415,1384.111614283763,68006.89722753612,131056.5250794008,normal
3773062,398,490,1838,26,260,15,930377.3998991519,5021.13184026742,13308.722070417625,15878.154333631255,24869.70584176932,880864.3660629722,normal
4041876,2592,6,1171,41,1616,50,132964.91064646342,78324.79731357643,36709.10580992905,11625.30323731381,93347.19095130809,330001.8868885237,ddos
2727523,53,304,219,30,1589,6,882941.429039696,761.5616577770201,49148.24742251065,15636.466941082404,17975.787359683203,467852.4620612182,normal
5709940,84,181,1972,58,379,32,714227.2457515233,8973.6204775072,36734.96737929183,7429.666443694392,7885.217062942096,87189.19419807004,normal
5130497,34,108,351,39,1510,47,636367.7552717731,2390.35101451964,3690.7103217950994,18107.687108872764,40244.48256523207,494680.56246589107,normal
3451456,608,323,566,17,95,1,586847.5976249672,62094.507341464596,31639.101546884172,6053.23445171559,24526.227205753214,658033.2496381261,ddos
9520273,353,205,1909,37,1884,32,131149.21484146014,9852.94717500506,35147.67363077805,5664.070633223341,86909.34414428716,44602.12760702764,normal
3444184,408,233,1699,48,1359,13,500843.7523747157,1139.0401738,38914.448481692925,19212.686003944385,52035.57860826957,332325.55762788776,dos
2927209,404,425,1335,53,768,19,196693.0383540626,7185.306817689793,38136.688594471656,2456.324378257251,47672.0114292141,556692.1057640684,normal
6979551,197,457,85,3,1739,36,571783.8720973092,2601.4180349900016,25424.33371151168,11851.14005492069,77825.3208160969,996324.0083288862,normal
8520081,486,186,750,20,1746,26,447343.74440572056,4197.959024320915,13128.506485409487,11480.12921721329,65263.874439493164,766214.1973571246,normal
7778584,286,427,587,46,1352,46,679675.5617894944,4181.987460648829,6038.3593452447,4734.759509044422,962.2296710474653,566891.9539686244,normal
8504002,704,481,676,41,1519,41,982497.0298622098,139835.0477903902,428.5461368712702,6341.59473942123,68544.806539442,208833.39460624073,ddos
6214724,1880,409,423,22,828,20,361015.40361572214,1555.836296616897,85.85093157256736,5731.765833652847,71239.74074961079,968802.9636645722,ddos
4842711,1856,406,1768,44,1661,1,616713.4963399629,55081.56072005873,46810.9762835902,16921.35035758489,17435.15758128984,201649.78955012537,ddos
6357282,56,328,1649,21,1542,42,864406.9265335954,127863.72733603303,30401.621791312653,7791.061927341265,70938.16876915313,154729.45546265127,ddos
4335968,292,356,637,0,925,15,92926.63355091069,9105.13080660504,28714.065306722045,7174.025655972234,99385.12919031721,425736.57890279335,normal
